item, 1 x 1, 0.9310483849269984, 0.8264091006584942, 0.39803712462434376
item, 1 x 10, 0.9963585795444487, 0.5342835852068505, 0.5902000232805652
item, 1 x 2, 0.718468908190283, 0.9907223316061442, 0.5611698779993401
item, 1 x 3, 0.7841418345757704, 0.10605292809709069, 0.5638634901244161
item, 1 x 4, 0.989107467039029, 0.7224348324509128, 0.00038738114703046843
item, 1 x 5, 0.7886819372139564, 0.8262437290511057, 0.25822650906195416
item, 1 x 6, 0.7260474591902699, 0.9364895059403414, 0.4916447066359697
item, 1 x 7, 0.9985469676579495, 0.6926501531571266, 0.2338272425943623
item, 1 x 8, 0.7197467255361412, 0.07542587395491769, 0.6725549764572923
item, 1 x 9, 0.9961679350508341, 0.24478727027840186, 0.0019129942125030435
item, 10 x 1, 0.958595281870441, 0.9559321189533567, 0.6364246917849714
item, 10 x 10, 0.8568496726626675, 1.0, 0.5829313971782495
item, 10 x 2, 0.9176101152261432, 0.980836475694516, 0.594845534251252
item, 10 x 3, 0.8397148474593312, 0.5035404445211682, 0.5701571911585324
item, 10 x 4, 0.7297840322870766, 0.010954539833964213, 0.6731164378620402
item, 10 x 5, 0.7122727478563889, 0.9869059252899564, 0.5998160801951963
item, 10 x 6, 0.6789720143213751, 0.6946248037569196, 0.6668509214197762
item, 10 x 7, 0.9924136702202822, 0.9927754953797147, 0.6421483175205962
item, 10 x 8, 0.9980914089779149, 0.22874440534634277, 0.7106148268092508
item, 10 x 9, 1.0, 0.8402317473206864, 0.33775258565027727
item, 2 x 1, 0.9698619772456635, 0.31241249723479586, 0.3014189907851804
item, 2 x 10, 0.7785592357256346, 0.9478094581191457, 0.5569995491120509
item, 2 x 2, 0.7333768520431739, 0.8254527711939526, 0.4269861895095472
item, 2 x 3, 0.8972295557403451, 0.6177374407822087, 0.6421672199560786
item, 2 x 4, 0.9981291625834036, 0.26344525539126684, 0.7512359810376885
item, 2 x 5, 0.9985995539486261, 0.9142653326871428, 0.724548787432956
item, 2 x 6, 0.999334845977548, 0.5191989473974248, 0.7113946037145729
item, 2 x 7, 0.9907984442300356, 0.9900773024116347, 0.49430428732186105
item, 2 x 8, 0.697201555712582, 0.8384208723209968, 0.9331420416397262
item, 2 x 9, 0.9985431905461553, 0.9454571522465198, 0.6961605400982122
item, 3 x 1, 0.8585097994841938, 0.8190749674507576, 0.40105503898223144
item, 3 x 10, 0.7393054284863709, 0.4876757842802746, 0.6942887873994071
item, 3 x 2, 0.6937426387995675, 0.987971929775641, 0.6713538184113377
item, 3 x 3, 0.9839390874865505, 0.9468224377764392, 0.8091618951309346
item, 3 x 4, 0.9416552441978403, 0.35135336207200013, 0.8726387252418343
item, 3 x 5, 0.9849027639343181, 0.9850990826662774, 0.8205008251365239
item, 3 x 6, 0.9980431768658181, 0.9199112930089269, 0.9991723761975388
item, 3 x 7, 0.9995994169813579, 0.7596062801049766, 0.998307121514196
item, 3 x 8, 1.0, 0.6891450395306612, 0.9977755264127026
item, 3 x 9, 0.9997374736768933, 0.9992770116559997, 0.9983804580854411
item, 4 x 1, 0.9900623658028677, 0.28449368626025046, 0.5217467849589266
item, 4 x 10, 0.9555285008117238, 0.9279072978795906, 0.5085145291304889
item, 4 x 2, 0.9467346706225634, 0.9857381068553387, 0.6124735807011131
item, 4 x 3, 0.9852262295882656, 0.6778550529794197, 0.9997631257441442
item, 4 x 4, 0.8326014988260683, 0.587281580906018, 0.9997824609935887
item, 4 x 5, 0.8255357189738791, 0.8885599680212221, 0.7787898390845263
item, 4 x 6, 0.6671715718126602, 0.9351862433387851, 0.9417938640928534
item, 4 x 7, 0.8647967555896917, 1.0, 1.0
item, 4 x 8, 0.8799897903195885, 0.9859623169807212, 1.0
item, 4 x 9, 0.9970568646281016, 1.0, 1.0
item, 5 x 1, 0.9395188364738989, 0.34808412627977575, 0.24859863810121433
item, 5 x 10, 0.7826609832674454, 0.8492369197040882, 0.5446624106907958
item, 5 x 2, 0.7694988448617305, 0.9999823392664394, 0.8063765146741378
item, 5 x 3, 0.9925802216829832, 0.29069874079443053, 0.7778057584484332
item, 5 x 4, 0.8248892788940343, 0.16233000111193807, 0.9522253645212878
item, 5 x 5, 0.8433119571121609, 0.9884924608376887, 0.8384090412444475
item, 5 x 6, 0.6676717729323409, 0.3366115608055432, 0.9838292902256424
item, 5 x 7, 0.992516551979976, 0.9099907682129094, 0.9644282351672694
item, 5 x 8, 0.7082890459409793, 0.1428556722042153, 0.9846978493319821
item, 5 x 9, 0.9996445491534414, 0.16166367548762348, 0.9984291020844878
item, 6 x 1, 0.8771280704116639, 0.7561987597360024, 0.4140039906135044
item, 6 x 10, 0.9598411242681159, 0.8538857272672861, 0.4906804427125769
item, 6 x 2, 0.6958169076271861, 0.9924436054630524, 0.9095419737364535
item, 6 x 3, 0.9892635161352453, 0.999959085431669, 1.0
item, 6 x 4, 0.9974113553507772, 0.9955036205347928, 0.9999162659658306
item, 6 x 5, 0.8212942111130497, 0.9977280321361992, 0.7502825226415342
item, 6 x 6, 0.9725880170503055, 0.9979451043063094, 1.0
item, 6 x 7, 0.9983975537208172, 0.8548359617421983, 0.9979438138834574
item, 6 x 8, 0.7525425629015315, 0.996328344172413, 1.0
item, 6 x 9, 1.0, 0.9934035384238065, 1.0
item, 7 x 1, 0.8819674799165848, 0.993057706964092, 0.010694840838707205
item, 7 x 10, 0.9995526713784666, 0.7973266471732475, 0.5957118909932291
item, 7 x 2, 0.7035549270294817, 0.7977030919084285, 0.9930376449248869
item, 7 x 3, 0.7602252885946101, 0.9993043411440354, 0.999778475881992
item, 7 x 4, 0.856508904502296, 0.9873201817269978, 1.0
item, 7 x 5, 0.9884350946740001, 1.0, 1.0
item, 7 x 6, 0.9936693686759966, 0.9865834249136388, 0.9993588814331008
item, 7 x 7, 0.9996145542339357, 0.996901797363025, 0.9963886258408994
item, 7 x 8, 0.9994487282577236, 0.9998712450793378, 0.9994425266586896
item, 7 x 9, 0.9947560457050054, 0.9911279021466903, 1.0
item, 8 x 1, 0.8817029953819642, 0.7704854418028694, 0.3059086124405808
