25,"4 x 10",1
25,"4 x 2",1
25,"4 x 3",0
25,"4 x 4",1
25,"4 x 6",0
25,"4 x 7",1
25,"4 x 8",0
25,"4 x 9",0
25,"5 x 1",1
25,"5 x 10",1
25,"5 x 2",1
25,"5 x 3",1
25,"5 x 4",1
25,"5 x 6",0
25,"5 x 8",0
25,"5 x 9",0
25,"6 x 1",1
25,"6 x 10",1
25,"6 x 2",0
25,"6 x 3",1
25,"6 x 4",1
25,"6 x 6",0
25,"6 x 8",0
25,"6 x 9",0
25,"7 x 1",1
25,"7 x 10",1
25,"7 x 2",1
25,"7 x 3",0
25,"7 x 4",0
25,"7 x 6",0
25,"7 x 8",1
25,"7 x 9",0
25,"8 x 1",1
25,"8 x 10",1
25,"8 x 2",1
25,"8 x 3",0
25,"8 x 4",1
25,"8 x 6",0
25,"8 x 8",0
25,"8 x 9",0
25,"9 x 1",1
25,"9 x 10",1
25,"9 x 2",1
25,"9 x 3",0
25,"9 x 4",1
25,"9 x 6",0
25,"9 x 8",0
25,"9 x 9",0
26,"1 x 1",0
26,"1 x 10",0
26,"10 x 1",1
26,"10 x 10",1
26,"2 x 1",1
26,"2 x 10",0
26,"3 x 1",1
26,"3 x 10",1
26,"4 x 1",1
26,"4 x 10",1
26,"5 x 1",1
26,"5 x 10",1
26,"6 x 1",1
26,"6 x 10",1
26,"7 x 1",1
26,"7 x 10",1
26,"8 x 1",1
26,"8 x 10",1
26,"9 x 1",1
26,"9 x 10",1
27,"1 x 1",1
27,"1 x 10",1
27,"1 x 2",1
27,"1 x 3",1
27,"1 x 5",1
27,"10 x 1",1
27,"10 x 10",1
27,"10 x 2",1
27,"10 x 5",1
27,"2 x 1",1
27,"2 x 10",1
27,"2 x 2",1
27,"2 x 3",1
27,"2 x 5",1
27,"3 x 1",1
27,"3 x 10",1
27,"3 x 2",1
27,"3 x 3",1
27,"3 x 5",1
27,"4 x 1",1
27,"4 x 10",1
27,"4 x 2",1
27,"4 x 5",1
27,"5 x 1",1
27,"5 x 10",1
27,"5 x 2",1
27,"5 x 5",1
27,"6 x 1",1
27,"6 x 10",1
27,"6 x 2",1
27,"6 x 5",1
27,"7 x 1",1
27,"7 x 10",1
27,"7 x 2",1
27,"7 x 5",1
27,"8 x 1",1
27,"8 x 10",1
27,"8 x 2",1
27,"8 x 5",1
27,"9 x 1",1
27,"9 x 10",1
27,"9 x 2",1
27,"9 x 5",1
28,"1 x 1",1
28,"1 x 10",1
28,"1 x 2",1
28,"1 x 3",1
28,"1 x 4",1
28,"1 x 5",1
28,"1 x 6",0
28,"1 x 7",1
28,"1 x 8",0
28,"1 x 9",1
28,"10 x 1",1
28,"10 x 10",1
28,"10 x 2",1
28,"10 x 3",1
28,"10 x 4",1
28,"10 x 5",1
28,"10 x 6",0
28,"10 x 8",1
28,"10 x 9",1
28,"2 x 1",1
28,"2 x 10",1
28,"2 x 2",1
28,"2 x 3",1
28,"2 x 4",1
28,"2 x 5",1
28,"2 x 6",0
28,"2 x 8",0
28,"2 x 9",1
28,"3 x 1",1
28,"3 x 10",1
28,"3 x 2",1
28,"3 x 3",1
28,"3 x 4",1
28,"3 x 5",1
28,"3 x 6",1
28,"3 x 8",0
28,"3 x 9",1
28,"4 x 1",1
28,"4 x 10",1
28,"4 x 2",1
28,"4 x 3",1
28,"4 x 4",1
28,"4 x 5",1
28,"4 x 6",0
28,"4 x 8",0
28,"4 x 9",0
28,"5 x 1",1
28,"5 x 10",1
28,"5 x 2",1
28,"5 x 3",0
28,"5 x 4",1
28,"5 x 5",1
28,"5 x 6",1
28,"5 x 8",1
28,"5 x 9",1
28,"6 x 1",1
28,"6 x 10",1
28,"6 x 2",1
28,"6 x 3",1
28,"6 x 4",1
28,"6 x 5",1
28,"6 x 6",0
28,"6 x 8",0
28,"6 x 9",1
28,"7 x 1",1
28,"7 x 10",1
28,"7 x 2",1
28,"7 x 3",1
28,"7 x 4",1
28,"7 x 5",1
28,"7 x 6",0
28,"7 x 8",1
28,"7 x 9",0
28,"8 x 1",1
28,"8 x 10",1
28,"8 x 2",1
28,"8 x 3",1
28,"8 x 4",1
28,"8 x 5",1
28,"8 x 6",0
28,"8 x 8",0
28,"8 x 9",0
28,"9 x 1",1
28,"9 x 10",1
28,"9 x 2",1
28,"9 x 3",1
28,"9 x 4",0
28,"9 x 5",1
28,"9 x 6",0
28,"9 x 8",1
28,"9 x 9",0
29,"1 x 1",1
29,"1 x 10",1
29,"1 x 4",1
29,"1 x 5",1
29,"1 x 6",1
29,"1 x 7",1
29,"1 x 8",1
29,"1 x 9",1
29,"10 x 10",1
29,"10 x 4",1
29,"10 x 5",1
29,"10 x 6",1
29,"10 x 7",1
29,"10 x 8",1
29,"10 x 9",1
29,"2 x 1",1
29,"2 x 10",1
29,"2 x 4",1
29,"2 x 5",1
29,"2 x 6",1
29,"2 x 7",1
29,"2 x 8",1
29,"2 x 9",1
29,"3 x 1",1
29,"3 x 10",1
29,"3 x 4",1
29,"3 x 5",1
29,"3 x 6",1
29,"3 x 7",1
29,"3 x 8",1
29,"3 x 9",1
29,"4 x 1",1
29,"4 x 10",1
29,"4 x 4",1
29,"4 x 5",1
29,"4 x 6",1
29,"4 x 7",1
29,"4 x 8",1
29,"4 x 9",1
29,"5 x 1",1
29,"5 x 10",1
29,"5 x 4",1
29,"5 x 5",1
29,"5 x 6",1
29,"5 x 7",1
29,"5 x 8",1
29,"5 x 9",1
29,"6 x 10",1
29,"6 x 4",1
29,"6 x 5",1
29,"6 x 6",1
29,"6 x 7",1
29,"6 x 8",1
29,"6 x 9",1
29,"7 x 10",1
29,"7 x 4",1
29,"7 x 5",1
29,"7 x 6",1
29,"7 x 7",1
29,"7 x 8",1
29,"7 x 9",1
29,"8 x 10",1
29,"8 x 4",1
29,"8 x 5",1
29,"8 x 6",1
29,"8 x 7",1
29,"8 x 8",1
29,"8 x 9",1
29,"9 x 10",1
29,"9 x 4",1
29,"9 x 5",1
29,"9 x 6",1
29,"9 x 7",1
29,"9 x 8",1
29,"9 x 9",1
30,"1 x 1",1
30,"1 x 10",1
30,"1 x 2",1
30,"10 x 1",1
30,"10 x 10",0
30,"10 x 2",1
30,"2 x 1",1
30,"2 x 10",0
30,"2 x 2",1
30,"3 x 1",1
30,"3 x 10",0
30,"3 x 2",1
30,"4 x 1",1
30,"4 x 10",0
30,"4 x 2",1
30,"5 x 1",1
30,"5 x 10",0
30,"5 x 2",1
30,"6 x 1",1
30,"6 x 10",0
30,"6 x 2",1
30,"7 x 1",1
30,"7 x 10",0
30,"7 x 2",1
30,"8 x 1",1
30,"8 x 10",0
30,"8 x 2",1
30,"9 x 1",1
30,"9 x 10",0
30,"9 x 2",1
31,"1 x 1",1
31,"1 x 10",1
31,"1 x 2",1
31,"1 x 5",1
31,"10 x 1",1
31,"10 x 10",1
31,"10 x 2",1
31,"10 x 5",1
31,"2 x 1",1
31,"2 x 10",1
31,"2 x 2",1
31,"2 x 5",1
31,"3 x 1",1
31,"3 x 10",1
31,"3 x 2",1
31,"3 x 5",1
31,"4 x 1",1
31,"4 x 10",1
31,"4 x 2",1
31,"4 x 5",1
31,"5 x 1",1
31,"5 x 10",1
31,"5 x 2",1
31,"5 x 5",1
31,"6 x 1",1
31,"6 x 10",1
31,"6 x 2",1
31,"6 x 5",1
31,"7 x 1",1
31,"7 x 10",1
31,"7 x 2",1
31,"7 x 5",0
31,"8 x 1",1
31,"8 x 10",1
31,"8 x 2",1
31,"8 x 5",1
31,"9 x 1",1
31,"9 x 10",1
31,"9 x 2",1
31,"9 x 5",1
32,"1 x 1",1
32,"1 x 10",1
32,"1 x 2",1
32,"1 x 3",1
32,"1 x 4",1
32,"1 x 5",1
32,"1 x 7",1
32,"1 x 8",1
32,"1 x 9",1
32,"10 x 1",1
32,"10 x 10",1
32,"10 x 2",1
32,"10 x 3",1
32,"10 x 5",1
32,"10 x 8",1
32,"10 x 9",1
32,"2 x 1",1
32,"2 x 10",1
32,"2 x 2",1
32,"2 x 3",1
32,"2 x 4",1
32,"2 x 5",1
32,"2 x 7",1
32,"2 x 8",1
32,"2 x 9",1
32,"3 x 1",1
32,"3 x 10",1
32,"3 x 2",1
32,"3 x 3",1
32,"3 x 4",0
32,"3 x 5",1
32,"3 x 7",1
32,"3 x 8",1
32,"3 x 9",1
32,"4 x 1",1
32,"4 x 10",1
32,"4 x 2",1
32,"4 x 3",1
32,"4 x 4",1
32,"4 x 5",1
32,"4 x 7",1
32,"4 x 8",1
32,"4 x 9",1
32,"5 x 1",1
32,"5 x 10",1
32,"5 x 2",1
32,"5 x 3",1
32,"5 x 5",1
32,"5 x 8",1
32,"5 x 9",1
32,"6 x 1",1
32,"6 x 10",1
32,"6 x 2",1
32,"6 x 3",1
32,"6 x 5",1
32,"6 x 8",1
32,"6 x 9",1
32,"7 x 1",1
32,"7 x 10",1
32,"7 x 2",1
32,"7 x 3",1
32,"7 x 5",1
32,"7 x 8",1
32,"7 x 9",1
32,"8 x 1",1
32,"8 x 10",1
32,"8 x 2",1
32,"8 x 3",1
32,"8 x 5",1
32,"8 x 8",1
32,"8 x 9",1
32,"9 x 1",1
32,"9 x 10",1
32,"9 x 2",1
32,"9 x 3",1
32,"9 x 5",1
32,"9 x 8",1
32,"9 x 9",1
37,"1 x 9",1
39,"1 x 1",1
39,"10 x 1",1
39,"2 x 1",1
39,"3 x 1",1
39,"4 x 1",1
39,"5 x 1",1
39,"6 x 1",1
39,"7 x 1",1
39,"8 x 1",1
39,"9 x 1",0
43,"1 x 1",1
43,"10 x 1",1
43,"2 x 1",1
43,"3 x 1",1
43,"4 x 1",1
43,"5 x 1",1
43,"6 x 1",1
43,"7 x 1",1
43,"8 x 1",1
43,"9 x 1",1
47,"1 x 10",1
47,"1 x 2",0
47,"10 x 10",1
47,"2 x 10",1
47,"3 x 10",1
47,"4 x 10",1
47,"5 x 10",1
47,"6 x 10",1
47,"7 x 10",1
47,"8 x 10",1
47,"9 x 10",1
48,"1 x 10",1
48,"1 x 2",0
48,"1 x 5",1
48,"10 x 10",1
48,"10 x 2",0
48,"2 x 10",1
48,"2 x 2",1
48,"2 x 5",1
48,"3 x 10",1
48,"3 x 2",0
48,"4 x 10",1
48,"4 x 2",0
48,"5 x 10",1
48,"5 x 2",0
48,"6 x 10",1
48,"6 x 2",0
48,"7 x 10",1
48,"7 x 2",1
48,"8 x 10",1
48,"8 x 2",0
48,"9 x 10",1
48,"9 x 2",0
49,"1 x 1",1
49,"1 x 10",1
49,"1 x 2",1
49,"1 x 3",1
49,"1 x 4",1
49,"10 x 1",1
49,"10 x 10",1
49,"10 x 2",1
49,"10 x 3",1
49,"10 x 4",1
49,"2 x 1",1
49,"2 x 10",1
49,"2 x 2",1
49,"2 x 3",1
49,"2 x 4",1
49,"3 x 1",1
49,"3 x 10",1
49,"3 x 2",1
49,"3 x 3",1
49,"3 x 4",1
49,"4 x 1",1
49,"4 x 10",1
49,"4 x 2",1
49,"4 x 3",1
49,"4 x 4",1
49,"5 x 1",1
49,"5 x 10",1
49,"5 x 2",1
49,"5 x 3",1
49,"5 x 4",1
49,"6 x 1",1
49,"6 x 10",1
49,"6 x 2",1
49,"6 x 3",1
49,"6 x 4",1
49,"7 x 1",1
49,"7 x 10",0
49,"7 x 2",1
49,"7 x 3",1
49,"7 x 4",1
49,"8 x 1",1
49,"8 x 10",1
49,"8 x 2",1
49,"8 x 3",1
49,"8 x 4",1
49,"9 x 1",1
49,"9 x 10",1
49,"9 x 2",1
49,"9 x 3",1
49,"9 x 4",1
50,"1 x 10",1
50,"1 x 2",1
50,"1 x 3",1
50,"1 x 5",1
50,"1 x 6",1
50,"1 x 8",1
50,"1 x 9",1
50,"10 x 10",1
50,"10 x 2",1
50,"10 x 3",1
50,"10 x 9",1
50,"2 x 10",1
50,"2 x 2",1
50,"2 x 3",1
50,"2 x 5",0
50,"2 x 6",1
50,"2 x 9",1
50,"3 x 10",1
50,"3 x 2",1
50,"3 x 3",1
50,"3 x 5",1
50,"3 x 6",1
50,"3 x 9",1
50,"4 x 10",1
50,"4 x 2",1
50,"4 x 3",1
50,"4 x 5",1
50,"4 x 6",1
50,"4 x 9",1
50,"5 x 10",1
50,"5 x 2",1
50,"5 x 3",1
50,"5 x 5",1
50,"5 x 6",1
50,"5 x 9",1
50,"6 x 10",1
50,"6 x 2",1
50,"6 x 3",1
50,"6 x 6",0
50,"6 x 9",1
50,"7 x 10",1
50,"7 x 2",1
50,"7 x 3",0
50,"7 x 9",1
50,"8 x 10",1
50,"8 x 2",1
50,"8 x 3",1
50,"8 x 9",1
50,"9 x 10",1
50,"9 x 2",1
50,"9 x 3",1
50,"9 x 9",1
51,"1 x 1",0
51,"1 x 10",1
51,"1 x 2",1
51,"1 x 4",1
51,"1 x 5",1
51,"1 x 6",1
51,"1 x 7",1
51,"10 x 1",1
51,"10 x 10",1
51,"10 x 2",1
51,"10 x 4",1
51,"10 x 5",1
51,"10 x 6",1
51,"10 x 7",1
51,"2 x 1",1
51,"2 x 10",1
51,"2 x 2",1
51,"2 x 4",1
51,"2 x 5",1
51,"2 x 6",1
51,"2 x 7",1
51,"3 x 1",1
51,"3 x 10",1
51,"3 x 2",1
51,"3 x 4",1
51,"3 x 5",1
51,"3 x 6",1
51,"3 x 7",1
51,"4 x 1",1
51,"4 x 10",1
51,"4 x 2",0
51,"4 x 4",1
51,"4 x 5",1
51,"4 x 6",1
51,"4 x 7",1
51,"5 x 1",1
51,"5 x 10",1
51,"5 x 2",1
51,"5 x 4",1
51,"5 x 5",1
51,"5 x 6",1
51,"5 x 7",1
51,"6 x 1",1
51,"6 x 10",1
51,"6 x 2",1
51,"6 x 4",1
51,"6 x 5",1
51,"6 x 6",1
51,"6 x 7",1
51,"7 x 1",1
51,"7 x 10",1
51,"7 x 2",1
51,"7 x 4",0
51,"7 x 5",0
51,"7 x 6",1
51,"7 x 7",1
51,"8 x 1",1
51,"8 x 10",1
51,"8 x 2",1
51,"8 x 4",0
51,"8 x 5",1
51,"8 x 6",1
51,"8 x 7",1
51,"9 x 1",0
51,"9 x 10",1
51,"9 x 2",1
51,"9 x 4",1
51,"9 x 5",1
51,"9 x 6",1
51,"9 x 7",1
52,"1 x 1",1
52,"1 x 10",1
52,"1 x 2",1
52,"1 x 5",1
52,"10 x 1",1
52,"10 x 10",1
52,"10 x 2",1
52,"10 x 5",1
52,"2 x 1",1
52,"2 x 10",1
52,"2 x 2",0
52,"2 x 5",1
52,"3 x 1",1
52,"3 x 10",1
52,"3 x 2",0
52,"3 x 5",1
52,"4 x 1",0
52,"4 x 10",1
52,"4 x 2",0
52,"4 x 5",1
52,"5 x 1",1
52,"5 x 10",1
52,"5 x 2",0
52,"5 x 5",1
52,"6 x 1",1
52,"6 x 10",1
52,"6 x 2",0
52,"6 x 5",1
52,"7 x 1",1
52,"7 x 10",1
52,"7 x 2",0
52,"7 x 5",1
52,"8 x 1",1
52,"8 x 10",1
52,"8 x 2",0
52,"8 x 5",1
52,"9 x 1",1
52,"9 x 10",1
52,"9 x 2",0
52,"9 x 5",1
53,"1 x 1",1
53,"1 x 10",1
53,"1 x 5",1
53,"10 x 1",1
53,"10 x 10",1
53,"10 x 5",1
53,"2 x 1",1
53,"2 x 10",0
53,"2 x 5",1
53,"3 x 1",1
53,"3 x 10",1
53,"3 x 5",1
53,"4 x 1",1
53,"4 x 10",1
53,"4 x 5",1
53,"5 x 1",1
53,"5 x 10",1
53,"5 x 5",1
53,"6 x 1",1
53,"6 x 10",1
53,"6 x 5",0
53,"7 x 1",1
53,"7 x 10",1
53,"7 x 5",1
53,"8 x 1",1
53,"8 x 10",1
53,"8 x 5",1
53,"9 x 1",1
53,"9 x 10",1
53,"9 x 5",1
54,"1 x 1",1
54,"1 x 10",0
54,"1 x 2",1
54,"1 x 3",1
54,"1 x 4",1
54,"1 x 5",1
54,"1 x 6",1
54,"1 x 9",1
54,"10 x 1",0
54,"10 x 10",1
54,"10 x 2",1
54,"10 x 3",1
54,"10 x 4",1
54,"10 x 5",1
54,"10 x 6",1
54,"10 x 9",1
54,"2 x 1",0
54,"2 x 10",1
54,"2 x 2",1
54,"2 x 3",1
54,"2 x 4",1
54,"2 x 5",1
54,"2 x 6",1
54,"2 x 9",1
54,"3 x 1",0
54,"3 x 10",1
54,"3 x 2",1
54,"3 x 3",1
54,"3 x 4",1
54,"3 x 5",1
54,"3 x 6",1
54,"3 x 9",1
54,"4 x 1",0
54,"4 x 10",1
54,"4 x 2",0
54,"4 x 3",1
54,"4 x 4",1
54,"4 x 5",1
54,"4 x 6",1
54,"4 x 9",0
54,"5 x 1",0
54,"5 x 10",1
54,"5 x 2",1
54,"5 x 3",1
54,"5 x 4",1
54,"5 x 5",1
54,"5 x 6",1
54,"5 x 9",1
54,"6 x 1",0
54,"6 x 10",1
54,"6 x 2",1
54,"6 x 3",1
54,"6 x 4",1
54,"6 x 5",1
54,"6 x 6",1
54,"6 x 9",1
54,"7 x 1",0
54,"7 x 10",1
54,"7 x 2",1
54,"7 x 3",1
54,"7 x 4",1
54,"7 x 5",1
54,"7 x 6",1
54,"7 x 9",1
54,"8 x 1",0
54,"8 x 10",1
54,"8 x 2",1
54,"8 x 3",1
54,"8 x 4",1
54,"8 x 5",1
54,"8 x 6",1
54,"8 x 9",1
54,"9 x 1",0
54,"9 x 10",1
54,"9 x 2",1
54,"9 x 3",1
54,"9 x 4",1
54,"9 x 5",1
54,"9 x 6",1
54,"9 x 9",1
55,"1 x 1",1
55,"1 x 10",1
55,"1 x 5",1
55,"10 x 1",1
55,"10 x 5",1
55,"2 x 1",1
55,"2 x 5",1
55,"3 x 1",1
55,"3 x 5",1
55,"4 x 1",1
55,"4 x 5",1
55,"5 x 1",1
55,"5 x 5",1
55,"6 x 1",1
55,"6 x 5",1
55,"7 x 1",1
55,"7 x 5",1
55,"8 x 1",1
55,"8 x 5",1
55,"9 x 1",1
55,"9 x 5",1
61,"1 x 1",1
61,"1 x 10",1
61,"1 x 2",1
61,"1 x 6",1
61,"1 x 7",1
61,"1 x 8",1
61,"1 x 9",1
61,"10 x 1",1
61,"10 x 10",1
61,"10 x 2",1
61,"10 x 6",0
61,"10 x 7",1
61,"10 x 8",1
61,"10 x 9",1
61,"2 x 1",1
61,"2 x 10",1
61,"2 x 2",1
61,"2 x 6",1
61,"2 x 7",1
61,"2 x 8",1
61,"2 x 9",1
61,"3 x 1",0
61,"3 x 10",1
61,"3 x 2",1
61,"3 x 6",1
61,"3 x 7",1
61,"3 x 8",1
61,"3 x 9",1
61,"4 x 1",0
61,"4 x 10",1
61,"4 x 2",1
61,"4 x 6",1
61,"4 x 7",1
61,"4 x 8",1
61,"4 x 9",1
61,"5 x 1",1
61,"5 x 10",1
61,"5 x 2",1
61,"5 x 6",1
61,"5 x 7",1
61,"5 x 8",1
61,"5 x 9",1
61,"6 x 1",1
61,"6 x 10",1
61,"6 x 2",1
61,"6 x 6",1
61,"6 x 7",1
61,"6 x 8",1
61,"6 x 9",1
61,"7 x 1",1
61,"7 x 10",1
61,"7 x 2",1
61,"7 x 6",1
61,"7 x 7",1
61,"7 x 8",1
61,"7 x 9",1
61,"8 x 1",1
61,"8 x 10",1
61,"8 x 2",1
61,"8 x 6",1
61,"8 x 7",1
61,"8 x 8",1
61,"8 x 9",1
61,"9 x 1",1
61,"9 x 10",1
61,"9 x 2",1
61,"9 x 6",0
61,"9 x 7",1
61,"9 x 8",0
61,"9 x 9",1
63,"1 x 1",1
63,"1 x 10",1
63,"1 x 2",1
63,"1 x 3",0
63,"1 x 4",1
63,"1 x 5",1
63,"1 x 6",1
63,"1 x 7",1
63,"1 x 8",0
63,"1 x 9",1
63,"10 x 1",1
63,"10 x 10",1
63,"10 x 2",1
63,"10 x 3",1
63,"10 x 4",1
63,"10 x 5",0
63,"10 x 6",0
63,"10 x 7",1
63,"10 x 8",0
63,"10 x 9",0
63,"2 x 1",1
63,"2 x 10",1
63,"2 x 2",1
63,"2 x 3",1
63,"2 x 4",1
63,"2 x 5",1
63,"2 x 6",1
63,"2 x 7",1
63,"2 x 8",1
63,"2 x 9",1
63,"3 x 1",1
63,"3 x 10",1
63,"3 x 2",1
63,"3 x 3",1
63,"3 x 4",1
63,"3 x 5",1
63,"3 x 6",1
63,"3 x 7",0
63,"3 x 8",1
63,"3 x 9",1
63,"4 x 1",1
63,"4 x 10",1
63,"4 x 2",1
63,"4 x 3",1
63,"4 x 4",1
63,"4 x 5",1
63,"4 x 6",0
63,"4 x 7",0
63,"4 x 8",1
63,"4 x 9",1
63,"5 x 1",1
63,"5 x 10",1
63,"5 x 2",1
63,"5 x 3",1
63,"5 x 4",1
63,"5 x 5",1
63,"5 x 6",0
63,"5 x 7",0
63,"5 x 8",1
63,"5 x 9",1
63,"6 x 1",1
63,"6 x 10",1
63,"6 x 2",1
63,"6 x 3",1
63,"6 x 4",1
63,"6 x 5",0
63,"6 x 6",1
63,"6 x 7",1
63,"6 x 8",0
63,"6 x 9",0
63,"7 x 1",1
63,"7 x 10",1
63,"7 x 2",1
63,"7 x 3",1
63,"7 x 4",1
63,"7 x 5",0
63,"7 x 6",0
63,"7 x 7",0
63,"7 x 8",0
63,"7 x 9",0
63,"8 x 1",1
63,"8 x 10",1
63,"8 x 2",1
63,"8 x 3",1
63,"8 x 4",1
63,"8 x 5",0
63,"8 x 6",0
63,"8 x 7",0
63,"8 x 8",1
63,"8 x 9",0
63,"9 x 1",1
63,"9 x 10",1
63,"9 x 2",1
63,"9 x 3",1
63,"9 x 4",1
63,"9 x 5",0
63,"9 x 6",0
63,"9 x 7",0
63,"9 x 8",1
63,"9 x 9",1
64,"1 x 1",1
64,"1 x 10",1
64,"1 x 2",1
64,"1 x 3",1
64,"1 x 4",1
64,"1 x 5",1
64,"1 x 7",1
64,"1 x 9",1
64,"10 x 1",1
64,"10 x 10",1
64,"10 x 2",1
64,"10 x 3",1
64,"10 x 5",1
64,"10 x 9",1
64,"2 x 1",1
64,"2 x 10",1
64,"2 x 2",1
64,"2 x 3",1
64,"2 x 5",1
64,"2 x 7",0
64,"2 x 9",1
64,"3 x 1",1
64,"3 x 10",1
64,"3 x 2",1
64,"3 x 3",1
64,"3 x 5",1
64,"3 x 9",1
64,"4 x 1",1
64,"4 x 10",1
64,"4 x 2",1
64,"4 x 3",1
64,"4 x 5",1
64,"4 x 9",1
64,"5 x 1",1
64,"5 x 10",1
64,"5 x 2",1
64,"5 x 3",1
64,"5 x 5",1
64,"5 x 9",1
64,"6 x 1",1
64,"6 x 10",1
64,"6 x 2",1
64,"6 x 3",1
64,"6 x 5",1
64,"6 x 9",1
64,"7 x 1",1
64,"7 x 10",0
64,"7 x 2",1
64,"7 x 3",1
64,"7 x 5",0
64,"7 x 9",1
64,"8 x 1",1
64,"8 x 10",1
64,"8 x 2",1
64,"8 x 3",1
64,"8 x 5",0
64,"8 x 9",1
64,"9 x 1",1
64,"9 x 10",1
64,"9 x 2",1
64,"9 x 3",1
64,"9 x 5",1
64,"9 x 9",1
65,"1 x 1",1
65,"1 x 10",1
65,"1 x 2",1
65,"1 x 3",1
65,"1 x 6",1
65,"1 x 7",1
65,"10 x 1",1
65,"10 x 10",1
65,"2 x 1",1
65,"2 x 10",1
65,"2 x 2",1
65,"2 x 3",0
65,"2 x 6",1
65,"2 x 7",1
65,"3 x 1",0
65,"3 x 10",0
65,"3 x 2",1
65,"3 x 3",1
65,"3 x 6",1
65,"3 x 7",1
65,"4 x 1",1
65,"4 x 10",1
65,"4 x 2",1
65,"4 x 3",1
65,"4 x 6",1
65,"4 x 7",1
65,"5 x 1",1
65,"5 x 10",1
65,"5 x 2",0
65,"5 x 3",1
65,"5 x 6",1
65,"5 x 7",0
65,"6 x 1",1
65,"6 x 10",1
65,"6 x 2",0
65,"7 x 1",1
65,"7 x 10",1
65,"7 x 2",0
65,"8 x 1",1
65,"8 x 10",1
65,"9 x 1",1
65,"9 x 10",1
66,"1 x 1",0
66,"1 x 10",0
66,"1 x 2",1
66,"1 x 3",0
66,"1 x 5",1
66,"1 x 6",1
66,"1 x 7",1
66,"1 x 8",1
66,"1 x 9",1
66,"10 x 10",1
66,"10 x 2",1
66,"10 x 3",0
66,"10 x 6",0
66,"10 x 8",0
66,"10 x 9",1
66,"2 x 1",0
66,"2 x 10",0
66,"2 x 2",0
66,"2 x 3",0
66,"2 x 5",1
66,"2 x 6",0
66,"2 x 8",1
66,"2 x 9",1
66,"3 x 1",1
66,"3 x 10",1
66,"3 x 2",0
66,"3 x 3",0
66,"3 x 5",1
66,"3 x 6",0
66,"3 x 8",1
66,"3 x 9",1
66,"4 x 1",1
66,"4 x 10",1
66,"4 x 2",0
66,"4 x 3",0
66,"4 x 5",0
66,"4 x 6",0
66,"4 x 8",1
66,"4 x 9",1
66,"5 x 1",1
66,"5 x 10",1
66,"5 x 2",1
66,"5 x 3",0
66,"5 x 5",1
66,"5 x 6",0
66,"5 x 8",1
66,"5 x 9",1
66,"6 x 10",1
66,"6 x 2",1
